log10_HSat2_density_plus_epsilon	log10_HSat3_density_plus_epsilon	pooled_pass
-9.0	-7.061806133745975	0
-6.1775673905167405	-9.0	0
-5.774214110977742	-9.0	0
-9.0	-6.57573080036795	0
-6.126472052687646	-9.0	0
-5.558286833377568	-9.0	0
-9.0	-6.070573299608802	0
-6.84765456212829	-4.654905036864293	1
-7.739248467928542	-5.788613820597302	0
-6.513512210349652	-9.0	0
-9.0	-7.517993410816736	0
-9.0	-5.577785766933224	0
-6.066910156490465	-9.0	0
-6.530253930421248	-9.0	0
-6.878654998556289	-8.80387775108141	0
-4.799957068959583	-5.919363262111594	1
-9.0	-7.557305965180495	0
-9.0	-7.163781616640024	0
-5.1884542460250875	-9.0	1
-9.0	-5.983834365509066	0
-9.0	-6.520589019634084	0
-9.0	-6.117981621030033	0
-9.0	-5.943449273118394	0
-5.172993956001663	-9.0	1
-9.0	-6.15966871963418	0
-9.0	-5.384629256590138	1
-6.302241976909218	-9.0	0
-6.056844392204731	-9.0	0
-9.0	-6.901184561380099	0
-8.424226721278957	-6.306520340008574	0
-5.913423281580574	-7.055563387093119	0
-5.140736266920646	-9.0	1
-5.987552965133744	-9.0	0
-9.0	-6.250273683129097	0
-7.002732684114729	-8.566643907888897	0
-6.281884525453906	-8.910687782941014	0
-7.267913873552868	-6.103333747368765	0
-5.6127794732390495	-7.816157474890936	1
-4.955372507825736	-7.532955684097352	1
-9.0	-6.101012740343581	0
-6.313407449562248	-8.773408887264996	0
-6.658262107363365	-9.0	0
-9.0	-7.707561387721745	0
-7.294381759854159	-7.021441480612172	0
-4.236264094510485	-8.515003334109574	1
-9.0	-5.958010823157375	0
-7.519332724065973	-5.415371298027352	1
-6.887119650208215	-9.0	0
-9.0	-6.773172516314146	0
-9.0	-5.257953274338195	1
-9.0	-7.374562895696897	0
-7.4827423781959626	-9.0	0
-9.0	-6.9553706311146435	0
-9.0	-6.399065005788219	0
-6.006637025557262	-9.0	0
-9.0	-6.586693834953592	0
-9.0	-6.53462259077556	0
-9.0	-5.916694906167845	0
-9.0	-5.49011679632685	0
-9.0	-6.933558851243278	0
-9.0	-6.383083306626666	0
-6.453911125354428	-9.0	0
-6.158127464737361	-9.0	0
-5.420593794283078	-9.0	1
-6.646030004880754	-8.836646598198483	0
-9.0	-6.659461750688507	0
-6.427291792744806	-9.0	0
-9.0	-6.587460205771571	0
-5.940752789859803	-9.0	0
-5.081866605857652	-9.0	0
-5.314136355687204	-9.0	1
-7.463522854909023	-5.136724893297159	0
-5.962822653357447	-9.0	0
-6.260667460305275	-9.0	0
-5.934789698006636	-9.0	0
-6.222496091515552	-9.0	0
-6.26151003046763	-9.0	0
-5.66932815582996	-9.0	0
-7.9342376408530875	-6.185332380688053	0
-4.24193815533343	-8.80387775108141	1
-4.933442874526577	-5.746616969483633	0
-9.0	-6.297280232014526	0
-9.0	-5.8900284839795	0
-5.425561072644043	-9.0	1
-9.0	-6.482071694632289	0
-4.956804365192047	-9.0	1
-5.359864859798183	-9.0	0
-6.549463695516622	-9.0	0
-6.785350710214826	-9.0	0
-4.806619549362965	-6.152354872272859	1
-8.335747060879374	-6.076563858080094	0
-9.0	-6.100700039977982	0
-6.252082808458968	-9.0	0
-8.9162473954347	-6.1470361368559265	0
-9.0	-6.819035905153502	0
-4.184818955447726	-6.109605705504669	1
-9.0	-5.352144810332923	1
-6.2778375117295315	-9.0	0
-9.0	-6.459643074378683	0
-6.479752677819818	-9.0	0
-8.956107883465604	-6.51228473093418	0
-6.828567257478359	-9.0	0
-4.760668114545888	-6.962588291611142	1
-5.764089733751864	-7.8260088558301995	0
-5.407119404654871	-9.0	0
-9.0	-6.49894403160167	0
-3.4702875246884886	-7.038980174974803	1
-8.846064560851818	-5.838447495211016	0
-6.708353978069345	-8.499069724367333	0
-6.762840566075752	-9.0	0
-8.956107883465604	-5.747919139687772	0
-6.521418635565569	-6.305316962853905	0
-9.0	-5.616684330290318	0
-6.834836942491652	-9.0	0
-8.956107883465604	-6.007592180021698	0
-6.964069779539056	-9.0	0
-6.10908802753444	-9.0	0
-6.151137882005068	-9.0	0
-6.721530650341	-9.0	0
-6.33884980233389	-9.0	0
-9.0	-7.121782083219788	0
-9.0	-7.025103081787256	0
-8.956107883465604	-6.170765545038632	0
-8.75834335474173	-5.845684893402537	0
-9.0	-5.82958386886355	0
-5.654069151027394	-8.669259652181388	1
-6.779473845985119	-9.0	0
-8.879739807765889	-5.9431881940938815	0
-7.32159839349118	-5.730941041956645	0
-8.622960533978908	-6.012360926438056	0
-9.0	-5.582556570222107	0
-5.4928948127974975	-9.0	0
-8.568381728283143	-6.12685412273949	0
-9.0	-7.402453863805975	0
-6.431387883462445	-9.0	0
-9.0	-6.534792418858002	0
-6.632148477853405	-9.0	0
-9.0	-6.419808654829292	0
-7.1757203148894275	-9.0	0
-9.0	-5.348601049433517	0
-9.0	-6.5761042650339245	0
-6.613355007216658	-5.601626708913587	0
-5.434700681296926	-7.506702325711777	0
-5.474950802924799	-6.065009624910129	0
-9.0	-6.134760643153603	0
-5.1910924991988106	-9.0	1
-6.5946141414293615	-5.385808889877948	0
-5.481157713427986	-5.728280854305527	0
-7.040588727827775	-6.229937020679851	0
-8.229733550246037	-5.939290726469671	0
-9.0	-5.678946610067628	0
-7.10438569865257	-6.681991250095319	0
-5.89602975150806	-8.836646598198483	0
-9.0	-5.960267194256907	0
-6.5790949851135245	-9.0	0
-6.326040179081682	-9.0	0
-5.911234141041828	-7.03735615573167	0
-3.6014301245227545	-6.359878168549712	1
-6.355804932548269	-7.086503321545718	0
-7.61077876397891	-5.303048020682468	1
-8.956107883465604	-5.020765876728048	1
-9.0	-6.303518126139204	0
-8.107553041929602	-6.12255954543024	0
-8.956107883465604	-5.893273608198794	0
-8.78566130646892	-6.239297618851701	0
-9.0	-6.665157469097132	0
-8.846064560851818	-6.190990762163613	0
-5.891293354537564	-6.65788024484217	0
-6.331158382107512	-9.0	0
-5.701206983013518	-7.41774931863874	0
-6.246343948107816	-9.0	0
-6.01439721978758	-9.0	0
-9.0	-5.897129611364218	0
-6.2016498180751904	-9.0	0
-4.842234322426379	-9.0	0
-6.319822546907259	-5.639032239104574	0
-6.8402382777021025	-5.775112991599528	0
-6.603605295523408	-5.692874082384119	0
-3.912366548719161	-4.379867399691932	1
-6.018137274073043	-6.178997442940122	0
-5.608820930016948	-8.646705030844867	0
-3.4140323007398807	-5.520832986630895	1
-5.792098062282448	-7.034662879923604	0
-6.969632779553133	-5.545241909977833	0
-5.617367287232393	-9.0	0
-4.968771843252997	-6.660594934149907	1
-9.0	-4.972662299867983	1
-3.9453848959447773	-8.040699556198701	1
-5.868561240998478	-6.668611103843875	0
-5.329198734660848	-7.075746393463284	0
-9.0	-6.093384921607537	0
-3.757392732031431	-7.304233166540526	1
-5.907224284401828	-8.95305205497169	0
-4.968385175101223	-8.092697181771461	1
-4.101183862671374	-7.176248301272373	1
-3.472152250564917	-6.775827389554267	1
-4.8872582089231	-7.175504976528676	1
-5.310618584473375	-8.483700065260116	0
-6.3807123382865365	-8.910687782941014	0
-4.8916157665831985	-9.0	0
-4.806093176202391	-5.863454555112904	1
-9.0	-6.0554414732307045	0
-4.252978248010891	-9.0	1
-6.689648446243379	-9.0	0
-6.39366587156968	-9.0	0
-6.318474224830827	-7.365266843160749	0
-5.644349301113914	-6.106110107942593	0
-4.209147292676535	-8.718219686601858	1
-4.154942421337419	-6.360901306397598	1
-4.769664583891513	-6.43600980632493	1
-5.550883879900445	-6.107187564205634	1
-8.78566130646892	-6.13536963238828	0
-6.339152242638428	-9.0	0
-6.6835881211382775	-7.319481711127576	0
-5.6977620005156755	-7.934907085605974	0
-6.026942252543498	-9.0	0
-6.819634030194254	-9.0	0
-5.398478860620815	-6.707014574994293	1
-3.6081037590308007	-6.228760015362983	1
-6.436279058229159	-9.0	0
-4.959278425135358	-4.681596166073405	1
-9.0	-5.8707195796236045	0
-4.2729194262129875	-9.0	1
-8.245701174148397	-5.772462468646773	0
-8.846064560851818	-5.772374395869786	0
-9.0	-5.621738818777896	0
-6.831377420333543	-5.640481456214298	0
-8.879739807765889	-6.149757350527155	0
-9.0	-6.160098589390351	0
-7.622238234427645	-6.581934415683901	0
-6.882866702086641	-4.784965825440207	1
-7.832121376714793	-5.813929267496399	0
-5.026154849857952	-4.64519516265516	1
-6.03049502441886	-4.361606623466099	1
-5.5872247227773695	-4.582973598946585	1
-8.603995188790389	-5.700916912496728	0
-9.0	-6.056739010737168	0
-7.2486609327717035	-5.456693335501453	0
-6.854538367957291	-5.1484772055917345	0
-8.78566130646892	-5.996287572813661	0
-7.350635369680954	-5.205084818610448	1
-6.113024580972721	-4.629121863657785	1
-8.55161346747249	-5.307675062954955	0
-5.896102464748884	-5.096722413576458	1
-8.846064560851818	-5.701315513313437	0
-6.70133172023822	-4.638910975266711	1
-9.0	-6.5847838037017805	0
-6.76444866594476	-5.573475118109519	0
-9.0	-6.431032179391318	0
-9.0	-6.299152083664224	0
-5.95944403114987	-5.35443750657479	1
-9.0	-6.153694796584417	0
-7.098551479725954	-5.80551582928666	0
-6.672366571381259	-9.0	0
-6.021715553928922	-9.0	0
-6.462801931595096	-9.0	0
-3.6151295562112136	-9.0	1
-4.047370102544716	-7.94352778106022	1
-5.725602841631695	-8.80387775108141	0
-6.520498975405804	-8.515003334109574	0
-5.363764248760169	-5.573048252165481	0
-6.21063313042634	-9.0	0
-9.0	-6.016409600225225	0
-5.837231517716992	-9.0	0
-4.785821204686524	-6.504928400825802	1
-5.874194191282955	-8.95305205497169	0
-6.4255656612564795	-5.893778003622571	0
-6.077987884124991	-7.579322604617158	0
-5.891653096095532	-6.638259082172097	0
-4.182765427792517	-6.235955728372546	1
-3.272424243624723	-5.140970486203506	1
-4.305193872796513	-7.481945935552343	1
-5.659349034738771	-9.0	1
-5.976868951155562	-6.876619045664386	0
-4.253409319090605	-6.0064332894069015	1
-7.371855579180896	-6.272165974401851	0
-9.0	-6.565584390270272	0
-9.0	-7.5774446491370755	0
-9.0	-6.358404545164828	0
-6.398610362966213	-9.0	0
-4.463921348502063	-9.0	1
-5.421178105943363	-9.0	1
-5.7177434821013335	-6.319464748012439	0
-6.541838329578018	-8.245605773209986	0
-9.0	-5.566384441322997	0
-8.879739807765889	-5.726111594201176	0
-9.0	-7.063524391204818	0
-9.0	-7.361831490764647	0
-6.037638595156639	-9.0	0
-5.865636322222771	-8.95305205497169	0
-6.26608837371154	-9.0	0
-3.6066162391742633	-8.910687782941014	1
-6.281354510479673	-9.0	0
-5.868868478877667	-9.0	0
-6.358327217242511	-9.0	0
-6.917352539683009	-9.0	0
-5.600623611477717	-9.0	0
-4.175948532239972	-7.085898673064793	1
-6.077766852328705	-8.910687782941014	0
-9.0	-6.855141240310741	0
-4.924311085562121	-6.953139492296201	1
-5.700418469787946	-9.0	0
-9.0	-7.508297476198482	0
-4.239155138752787	-7.359556260382182	1
-9.0	-7.049964996585709	0
-9.0	-5.856914912387652	0
-6.379050877863617	-5.0179096637360265	1
-8.9162473954347	-6.1312586618477525	0
-6.874137944741269	-9.0	0
-4.799948327351108	-9.0	1
-8.956107883465604	-4.996473605089082	1
-9.0	-6.439542045319406	0
-6.419213718714171	-9.0	0
-6.940485821521682	-8.95305205497169	0
-6.261341385611493	-9.0	0
-6.017175210994986	-9.0	0
-6.673236289960434	-9.0	0
-9.0	-7.044987415513484	0
-9.0	-5.967659417631275	0
-5.933321534139075	-9.0	0
-5.625655858425439	-6.613744088066256	1
-6.377836500589679	-9.0	0
-5.045581451699405	-6.116941979348418	1
-6.600280753190955	-6.819362870240291	0
-9.0	-5.943536334349194	0
-7.857979295924992	-6.121902594348063	0
-5.779435685551222	-9.0	0
-5.406624366639633	-9.0	0
-5.551607008384471	-6.326452390735012	0
-6.444555457638043	-9.0	0
-8.026799859041462	-9.0	0
-5.956467361815551	-9.0	0
-6.148399244619979	-8.95305205497169	0
-6.307085733896558	-7.9479031596524	0
-8.956107883465604	-6.202612659225516	0
-7.312019452058828	-6.122165255541703	0
-9.0	-6.380099076230695	0
-8.956107883465604	-5.913758201815349	0
-9.0	-6.083839282383288	0
-9.0	-6.501925908578832	0
-5.520340180172907	-8.95305205497169	1
-8.956107883465604	-5.792901139176328	0
-6.525581377677612	-6.624887018119583	0
-5.340593003334689	-9.0	0
-6.113684156313211	-9.0	0
-7.6300493910973275	-5.09623330313904	1
-6.00187958136953	-9.0	0
-6.397455447557816	-9.0	0
-8.75834335474173	-5.68423401545147	0
-9.0	-7.1257376765232	0
-5.148643891469047	-9.0	0
-9.0	-6.172016211931935	0
-9.0	-6.988355837502006	0
-9.0	-5.4190901878906175	0
-9.0	-6.200562147053653	0
-9.0	-6.411545375344036	0
-9.0	-7.081091553908415	0
-6.082599863151068	-9.0	0
-6.060279906594527	-9.0	0
-5.831459722526149	-9.0	0
-6.667184521251338	-9.0	0
-6.159458962489074	-9.0	0
-9.0	-5.710458489960484	0
-9.0	-6.3803370614927895	0
-9.0	-5.856522797321744	0
-8.846064560851818	-5.945106428332964	0
-9.0	-5.748780159760821	0
-9.0	-6.431299786703304	0
-9.0	-5.775645042887775	0
-9.0	-6.296788977460031	0
-5.247017421609675	-9.0	1
-6.170534019474957	-5.751653288994148	0
-8.956107883465604	-5.270072612715013	1
-9.0	-5.546618673037634	0
-7.387351810490419	-5.478026152150949	0
-9.0	-5.981025163161064	0
-8.041793733855531	-5.288173286823078	1
-9.0	-7.733612349630891	0
-9.0	-6.319982349518456	0
-5.875163258863008	-8.836646598198483	0
-5.387091561988165	-5.852056370539645	1
-6.0803155352015725	-8.872091223416138	0
-9.0	-6.136250793850277	0
-6.731620085566721	-9.0	0
-9.0	-6.436145131772203	0
-9.0	-6.284971395514669	0
-7.954553891865751	-6.802678895447023	0
-9.0	-7.744486620211467	0
-8.956107883465604	-5.769711307564052	0
-6.871725005674742	-9.0	0
-6.46454829882428	-6.796428865013762	0
-5.793445121456531	-7.3722201615828595	0
-7.81974774287452	-6.076268269219462	0
-6.510509197209637	-9.0	0
-5.889248498306608	-9.0	0
-6.3083051615954595	-7.3852644584615526	0
-8.9162473954347	-5.897716852488948	0
-6.445456242772873	-5.524616198868318	0
-9.0	-5.70414109577305	0
-5.952226415906245	-9.0	0
-6.024394317195338	-9.0	0
-9.0	-5.800946011089	0
-8.663572663670054	-5.913676909488513	0
-6.880054366381372	-6.144055456511079	0
-5.838981308833303	-5.6202886665811045	1
-8.708378043228171	-7.31229904839934	0
-5.2105478244681835	-8.80387775108141	1
-5.73568791476831	-9.0	0
-7.080391833037857	-9.0	0
-9.0	-6.327926804676358	0
-6.237556020488946	-9.0	0
-6.0295546609333215	-9.0	0
-6.272441834431789	-7.022484506021541	0
-6.493058255456894	-9.0	0
-6.328690177819789	-7.744486620211467	0
-7.754723503608212	-6.269760293996449	0
-9.0	-6.06993216771293	0
-9.0	-6.196178269700833	0
-8.9162473954347	-7.19061871596676	0
-6.336939222623116	-9.0	0
-5.766996992634049	-9.0	0
-6.446875547945404	-8.254422526648225	0
-6.405252679107726	-9.0	0
-6.803767933437788	-6.817079267201194	0
-8.113510289642763	-6.1940028146049695	0
-6.04199200274736	-9.0	0
-9.0	-5.4088022565172365	1
-9.0	-6.287559193796725	0
-6.857855120625049	-9.0	0
-8.956107883465604	-5.9044283464408975	0
-9.0	-6.020496372885375	0
-9.0	-6.198913002925878	0
-9.0	-6.341535583345157	0
-9.0	-5.538799806266965	0
-9.0	-6.080245972738816	0
-9.0	-6.447665701935669	0
-9.0	-7.501951729468341	0
-6.017655976134941	-9.0	0
-5.591512995465693	-7.076337061809931	0
-5.650646535927193	-9.0	0
-5.357470384684825	-7.182996103530658	1
-6.248221221310784	-9.0	0
-6.431263190215577	-9.0	0
-5.459604548667735	-9.0	0
-9.0	-6.081500252053648	0
-6.817808497594609	-9.0	0
-6.002111578694583	-9.0	0
-9.0	-5.735150690339574	0
-9.0	-3.4407636431697135	1
-9.0	-5.870572345676225	0
-9.0	-6.400434133872528	0
-9.0	-5.490316075442972	1
-9.0	-5.728493070708507	0
-9.0	-5.986325428152552	0
-9.0	-5.663163130654574	0
-9.0	-5.707616929105024	0
-9.0	-6.472695690035725	0
-9.0	-6.80425555888582	0
-5.896284301131189	-9.0	0
-6.815386329740645	-9.0	0
-8.879739807765889	-5.385254785420571	1
-9.0	-5.845823925925258	0
-9.0	-6.328032311745987	0
-9.0	-6.537177011553176	0
-9.0	-6.148359726524161	0
-9.0	-6.158096160854276	0
-9.0	-5.997321108643149	0
-5.474840521327883	-9.0	1
-5.87371046716573	-9.0	0
-7.975867376239734	-9.0	0
-6.47905622482956	-9.0	0
-6.796191497516423	-9.0	0
-6.0110679655015415	-9.0	0
-9.0	-5.936797432535022	0
-9.0	-6.683663214425643	0
-9.0	-6.612117331954727	0
-4.191543553158242	-9.0	0
-9.0	-6.117721477195284	0
-9.0	-5.567628432227215	0
-9.0	-7.353919793144634	0
-9.0	-6.723222822046526	0
-9.0	-7.668880247822121	0
-5.994520355149353	-9.0	0
-6.574736142900866	-9.0	0
-7.412878392475691	-5.37254968150467	0
-6.237795525398548	-9.0	0
-5.827343571029688	-9.0	0
-9.0	-6.6982646901867104	0
-9.0	-6.086251446214851	0
-9.0	-5.047752313674805	1
-5.897960777745649	-8.773408887264996	0
-8.663572663670054	-5.555363829710205	0
-9.0	-6.2824939310935495	0
-9.0	-6.051962951307972	0
-3.8829815533240546	-9.0	1
-6.260078632308129	-9.0	0
-6.655328244673908	-9.0	0
-7.146283628898891	-9.0	0
-6.463070146819898	-9.0	0
-6.186486892946728	-9.0	0
-9.0	-4.772864413003493	1
-5.647804554372393	-9.0	1
-6.234930147230134	-9.0	0
-5.851529743180007	-9.0	0
-6.368457545994132	-9.0	0
-5.838598934483117	-9.0	0
-6.139074988892164	-9.0	0
-9.0	-5.729263225626511	0
-4.218226091277341	-9.0	1
-9.0	-5.998208958372983	0
-9.0	-5.4657121108452245	1
-9.0	-4.3941693618630975	1
-9.0	-5.697765928533985	0
-9.0	-6.431032179391318	0
-9.0	-6.394122429638253	0
-9.0	-5.867528451107345	0
-9.0	-5.434333054799965	1
-9.0	-6.54354291139666	0
-9.0	-6.041418705233737	0
-9.0	-6.335589597216611	0
-9.0	-4.777048750982978	1
-9.0	-4.4011168194436205	1
-9.0	-5.258321592624322	1
-9.0	-5.145861081526921	1
-9.0	-5.485240072800316	1
-9.0	-5.714113788886987	0
-9.0	-5.459083893870024	1
-9.0	-5.813929267496399	0
-9.0	-6.611508865945758	0
-9.0	-5.063473871835482	1
-9.0	-6.628876678482038	0
-9.0	-6.105667225267474	0
-9.0	-5.515454761215928	1
-9.0	-6.544236739320328	0
-9.0	-5.4284959201490555	1
-9.0	-6.79611871215877	0
-9.0	-5.491406062416128	1
-6.302798122718184	-9.0	0
-9.0	-6.1575969930145655	0
-8.956107883465604	-5.720422727032414	0
-6.125607711428742	-7.276189431794914	0
-9.0	-5.822344219821279	0
-8.663572663670054	-6.551766245825264	0
-5.63589945212223	-6.227167736106529	0
-9.0	-5.916899583264995	0
-9.0	-5.386750077062469	1
-5.977044151089379	-9.0	0
-9.0	-6.30732444789731	0
-6.399420635045956	-6.987873427155366	0
-5.848032858554603	-7.037896820990386	0
-6.3067112131765155	-9.0	0
-6.327019775714389	-7.430920362656122	0
-8.164360745402925	-5.1529596961681605	0
-5.948231418345856	-7.93919604370775	0
-8.956107883465604	-6.234847455175671	0
-5.612400910755461	-9.0	1
-6.445456242772873	-9.0	0
-6.7055314349420865	-5.819161301260762	0
-3.73597195939369	-5.883572164190075	1
-5.702229541686931	-6.491039828050754	0
-8.185077249775993	-6.175938629433981	0
-6.921958840524928	-6.57219881240869	0
-7.962954189315677	-4.577468637148979	1
-6.251011270205595	-9.0	0
-9.0	-5.623235472848562	0
-9.0	-5.823927942302646	0
-9.0	-6.557992772281011	0
-6.530097366011825	-9.0	0
-9.0	-6.228760015362983	0
-6.764717262448676	-9.0	0
-6.759111328538945	-9.0	0
-6.036732913484959	-9.0	0
-7.175028656199222	-9.0	0
-6.254482733152768	-9.0	0
-6.123024961340437	-9.0	0
-6.111768166543722	-9.0	0
-6.36921342253639	-9.0	0
-6.492196674597085	-8.566643907888897	0
-8.956107883465604	-6.846351401300207	0
-9.0	-6.577039334173262	0
-5.809318704440849	-9.0	0
-6.077601152273673	-8.669259652181388	0
-9.0	-5.593442695450876	0
-9.0	-6.048567512059126	0
-3.624441325173754	-8.95305205497169	1
-6.006402598784163	-9.0	0
-6.169645738105054	-9.0	0
-3.9812406105958447	-9.0	1
-5.234388070799537	-9.0	1
-5.727448298523769	-9.0	0
-5.771858780980473	-9.0	0
-7.0837394303090555	-9.0	0
-5.7540911247314686	-9.0	0
-6.144645485459882	-9.0	0
-5.451300235407476	-9.0	0
-5.557786020997467	-9.0	0
-6.358221829058672	-9.0	0
-5.434311291055198	-8.836646598198483	1
-5.8540967357297875	-9.0	0
-5.881902378537999	-9.0	0
-6.236201315246511	-9.0	0
-6.659104007110017	-9.0	0
-6.360546297337515	-9.0	0
-6.582613833988891	-9.0	0
-5.603524226973156	-9.0	0
-5.697416699388655	-9.0	0
-6.2287859320257315	-9.0	0
-5.425671830963701	-9.0	1
-4.2171876038334934	-9.0	1
-5.454905621452379	-9.0	0
-5.860715430521632	-9.0	0
-6.831064280555574	-9.0	0
-7.47028974793176	-9.0	0
-5.882747761793631	-9.0	0
-5.8031694680077655	-7.675875387351537	0
-9.0	-6.5387169070364	0
-6.828878601347637	-9.0	0
-6.534502646586032	-9.0	0
-5.949134283416642	-9.0	0
-5.856280720493794	-8.910687782941014	0
-6.151399607559097	-7.41774931863874	0
-6.172453434114769	-9.0	0
-7.1162946622512075	-9.0	0
-7.2373463950243595	-9.0	0
-3.710797929075048	-7.624921289889555	1
-5.951564911102301	-9.0	0
-4.244873029209667	-9.0	1
-5.970263189947942	-9.0	0
-6.215005965575758	-9.0	0
-6.749925972423866	-7.733612349630891	0
-6.683811076023166	-9.0	0
-6.235009486320047	-9.0	0
-5.95634203518895	-9.0	0
-6.376076173304679	-9.0	0
-9.0	-5.474581916285006	0
-9.0	-6.120133774298999	0
-9.0	-5.664237367390924	1
-5.262934544869277	-9.0	1
-9.0	-5.860891648249563	0
-6.387084499831682	-9.0	0
-6.216372053756854	-7.0193629148067	0
-8.663572663670054	-5.681701366802367	0
-5.45252925796392	-9.0	1
-5.130368221463506	-7.380475623874413	1
-9.0	-5.942405897397879	0
-9.0	-6.19330586912056	0
-9.0	-7.368729586664059	0
-8.585823509344864	-6.182153361160625	0
-6.682252790132581	-9.0	0
